strain	gene
ECA2948	g21454
ECA2948	g19128
ECA2948	g21304
ECA2948	g700
ECA2948	g17440
ECA2948	g1369
ECA2948	g3403
ECA2948	g7189
ECA2948	g5781
ECA2948	g21453
ECA2948	g21314
ECA2948	g5779
ECA2948	g5778
ECA2948	g5782
ECA2948	g8657
ECA2948	g21356
ECA2948	g15661
ECA2948	g22153
ECA2948	g21287
ECA2948	g21543
ECA2948	g228
ECA2948	g5783
ECA2948	g4802
ECA2948	g12165
ECA2948	g3308
ECA2948	g16408
ECA2948	g6914
ECA2948	g699
ECA2948	g21286
ECA2948	g8371
ECA2948	g17662
ECA2948	g21311
ECA2948	g21766
ECA2948	g1213
ECA2948	g8373
ECA2948	g21789
ECA2948	g21765
ECA2948	g9718
ECA2948	g5786
ECA2948	g21312
ECA2948	g1816
ECA2948	g22335
ECA2948	g2524
ECA2948	g21307
ECA2948	g2968
ECA2948	g8376
ECA2948	g4135
ECA2948	g9637
ECA2948	g5780
ECA2948	g8191
ECA2948	g21767
ECA2948	g21787
ECA2948	g16279
ECA2948	g21284
ECA2948	g21313
ECA2948	g19124
ECA2948	g8375
ECA2948	g21783
ECA2948	g2967
ECA2948	g3352
ECA2948	g19129
ECA2948	g21306
ECA2948	g21769
ECA2948	g21768
ECA2948	g21308
ECA2948	g5784
ECA2948	g17308
ECA2948	g19130
ECA2948	g16397
ECA2948	g8346
ECA2948	g830
ECA2952	g7860
ECA2952	g537
ECA2952	g4212
ECA2952	g1080
ECA2952	g10143
ECA2952	g18853
ECA2952	g9045
ECA2952	g1075
ECA2952	g544
ECA2952	g2129
ECA2952	g12034
ECA2952	g1963
ECA2952	g2094
ECA2952	g13608
ECA2952	g12002
ECA2952	g9046
ECA2952	g1077
ECA2952	g15692
ECA2952	g6364
ECA2952	g7655
ECA2952	g8916
ECA2952	g15697
ECA2952	g1481
ECA2952	g12001
ECA2952	g2626
ECA2952	g4649
ECA2952	g11998
ECA2952	g18570
ECA2952	g15698
ECA2952	g11996
ECA2952	g11995
ECA2952	g566
ECA2952	g565
ECA2952	g1072
ECA2952	g3064
ECA2952	g13609
ECA2952	g11042
ECA2952	g15696
ECA2952	g9676
ECA2952	g561
ECA2952	g1071
ECA2952	g1079
ECA2952	g8918
ECA2952	g4555
ECA2952	g22190
ECA2952	g20
ECA2952	g13130
ECA2952	g1070
ECA2952	g11999
ECA2952	g12003
ECA2952	g2463
ECA2952	g3768
ECA2952	g19041
ECA2952	g1069
ECA2952	g209
ECA2952	g560
ECA2952	g20872
ECA2952	g12004
ECA2952	g12000
ECA2952	g538
ECA2952	g22180
ECA2952	g1078
ECA2952	g13414
ECA2952	g1023
ECA2952	g4213
ECA2952	g18850
ECA2952	g20790
ECA2952	g18855
ECA2952	g563
ECA2952	g545
ECA2952	g1073
ECA2952	g1964
ECA2952	g816
ECA2952	g7995
ECA2952	g11997
ECA2952	g1076
ECA2952	g8917
ECA2952	g18851
ECA2952	g540
ECA2952	g18571
ECA2952	g562
ECA2952	g8928
ECA2952	g4598
ECA2952	g564
ECA2952	g18880
ECA369	g28
ECA369	g22476
ECA369	g18356
ECA369	g13663
ECA369	g1444
ECA369	g5296
ECA369	g20665
ECA369	g6805
ECA369	g5294
ECA369	g682
ECA369	g2469
ECA369	g2431
ECA369	g6596
ECA369	g6334
ECA369	g6813
ECA369	g9304
ECA369	g20334
ECA369	g6335
ECA369	g12876
ECA369	g7525
ECA369	g6336
ECA369	g888
ECA369	g15171
ECA369	g6829
ECA369	g6309
ECA369	g4366
ECA369	g7970
ECA369	g2437
ECA369	g6332
ECA369	g6812
ECA369	g2436
ECA369	g509
ECA369	g7940
ECA369	g6804
ECA369	g2432
ECA369	g6809
ECA369	g2435
ECA369	g8339
ECA369	g20666
ECA369	g2434
ECA369	g2433
ECA369	g13184
ECA369	g16369
ECA369	g15169
ECA369	g6803
ECA369	g8296
ECA369	g14759
ECA369	g6811
ECA369	g6761
ECA369	g20533
ECA369	g647
ECA369	g20532
ECA369	g16650
ECA369	g2438
ECA369	g5298
ECA369	g22691
ECA369	g6349
ECA369	g9481
ECA369	g6330
ECA369	g11461
ECA369	g2439
ECA369	g6831
ECA369	g6333
ECA369	g15170
ECA369	g6315
ECA369	g510
ECA369	g7971
ECA369	g5293
ECA369	g6807
ECA369	g11382
ECA369	g6314
ECA369	g6331
ECA369	g6806
ECA369	g5473
ECA369	g18355
ECA369	g15165
ECA369	g12867
ECA369	g8387
ECA369	g6329
ECA369	g6810
ECA369	g20187
ECA369	g20543
ECA369	g5322
ECA369	g20518
ECA369	g20309
ECA36	g10999
ECA36	g20354
ECA36	g3754
ECA36	g17610
ECA36	g5996
ECA36	g18272
ECA36	g3149
ECA36	g2677
ECA36	g10467
ECA36	g7221
ECA36	g12077
ECA36	g7189
ECA36	g11001
ECA36	g10990
ECA36	g17611
ECA36	g18274
ECA36	g1408
ECA36	g4540
ECA36	g10856
ECA36	g11000
ECA36	g7188
ECA36	g10632
ECA36	g9961
ECA36	g17635
ECA36	g4629
ECA36	g7185
ECA36	g4200
ECA36	g10991
ECA36	g7183
ECA36	g7182
ECA36	g17633
ECA36	g12078
ECA36	g2676
ECA36	g4575
ECA36	g6235
ECA36	g4173
ECA36	g10950
ECA36	g97
ECA36	g11017
ECA36	g17391
ECA36	g11371
ECA36	g17613
ECA36	g4201
ECA36	g21637
ECA36	g8322
ECA36	g7186
ECA36	g10633
ECA36	g7190
ECA36	g2967
ECA36	g10994
ECA36	g19449
ECA36	g10121
ECA36	g18273
ECA36	g16732
ECA36	g21638
ECA36	g7191
ECA36	g7187
ECA36	g19440
ECA36	g8604
ECA36	g10993
ECA36	g9503
ECA36	g13765
ECA36	g17609
ECA36	g10997
ECA36	g17628
ECA36	g3152
ECA36	g16811
ECA36	g3147
ECA36	g2110
ECA36	g13948
ECA36	g11019
ECA36	g10992
ECA36	g7184
ECA36	g17615
ECA36	g18268
ECA36	g3151
ECA36	g20567
ECA36	g17629
ECA36	g21627
ECA36	g10998
ECA36	g17612
ECA36	g10996
ECA36	g22629
ECA36	g3121
ECA36	g10503
ECA730	g14408
ECA730	g13481
ECA730	g17419
ECA730	g15788
ECA730	g6437
ECA730	g5845
ECA730	g14410
ECA730	g21021
ECA730	g12615
ECA730	g16883
ECA730	g13485
ECA730	g159
ECA730	g13461
ECA730	g4990
ECA730	g13756
ECA730	g13975
ECA730	g125
ECA730	g121
ECA730	g21019
ECA730	g10282
ECA730	g13531
ECA730	g128
ECA730	g13994
ECA730	g13463
ECA730	g11916
ECA730	g14000
ECA730	g9196
ECA730	g12481
ECA730	g5095
ECA730	g120
ECA730	g124
ECA730	g13488
ECA730	g13092
ECA730	g13980
ECA730	g15789
ECA730	g4676
ECA730	g4675
ECA730	g16407
ECA730	g22547
ECA730	g13486
ECA730	g19601
ECA730	g6438
ECA730	g12614
ECA730	g13491
ECA730	g13483
ECA730	g5048
ECA730	g15660
ECA730	g1253
ECA730	g3519
ECA730	g127
ECA730	g1530
ECA730	g14412
ECA730	g13484
ECA730	g13977
ECA730	g12076
ECA730	g13490
ECA730	g14589
ECA730	g4642
ECA730	g15671
ECA730	g9195
ECA730	g13455
ECA730	g8146
ECA730	g13492
ECA730	g13489
ECA730	g22728
ECA730	g21025
ECA730	g4225
ECA730	g12444
ECA730	g13993
ECA730	g14407
ECA730	g5854
ECA730	g8227
ECA730	g123
ECA730	g17646
ECA730	g122
ECA730	g13978
ECA730	g13998
ECA730	g21020
ECA730	g13979
ECA730	g15661
ECA730	g126
ECA730	g13976
ECA730	g17282
ECA730	g14437
ECA730	g13482
ED3073	g3044
ED3073	g3016
ED3073	g1048
ED3073	g5369
ED3073	g533
ED3073	g1895
ED3073	g14181
ED3073	g1044
ED3073	g6682
ED3073	g15894
ED3073	g512
ED3073	g6684
ED3073	g2668
ED3073	g2058
ED3073	g4591
ED3073	g4552
ED3073	g6506
ED3073	g510
ED3073	g10260
ED3073	g3017
ED3073	g6965
ED3073	g15893
ED3073	g4156
ED3073	g13490
ED3073	g4555
ED3073	g9229
ED3073	g4559
ED3073	g535
ED3073	g2712
ED3073	g182
ED3073	g11919
ED3073	g997
ED3073	g518
ED3073	g1066
ED3073	g1068
ED3073	g3045
ED3073	g4554
ED3073	g13492
ED3073	g4553
ED3073	g531
ED3073	g4556
ED3073	g1041
ED3073	g532
ED3073	g19757
ED3073	g779
ED3073	g1043
ED3073	g1896
ED3073	g1038
ED3073	g16023
ED3073	g16014
ED3073	g1046
ED3073	g2624
ED3073	g16024
ED3073	g16156
ED3073	g16438
ED3073	g5589
ED3073	g4560
ED3073	g6680
ED3073	g10422
ED3073	g1039
ED3073	g2709
ED3073	g14761
ED3073	g1037
ED3073	g4557
ED3073	g4561
ED3073	g1045
ED3073	g1040
ED3073	g3453
ED3073	g4538
ED3073	g13491
ED3073	g6685
ED3073	g18122
ED3073	g11918
ED3073	g14681
ED3073	g4558
ED3073	g13496
ED3073	g536
ED3073	g2024
ED3073	g516
ED3073	g6
ED3073	g1424
ED3073	g19464
ED3073	g6656
ED3073	g1047
ED3073	g534
JU1400	g9690
JU1400	g20818
JU1400	g2306
JU1400	g4518
JU1400	g20822
JU1400	g12052
JU1400	g13899
JU1400	g12050
JU1400	g4353
JU1400	g2521
JU1400	g2484
JU1400	g12231
JU1400	g21345
JU1400	g13900
JU1400	g21910
JU1400	g5405
JU1400	g19367
JU1400	g547
JU1400	g2491
JU1400	g8047
JU1400	g2489
JU1400	g21343
JU1400	g21368
JU1400	g11782
JU1400	g20869
JU1400	g20800
JU1400	g20798
JU1400	g2487
JU1400	g21370
JU1400	g2485
JU1400	g19445
JU1400	g19409
JU1400	g6385
JU1400	g21346
JU1400	g2488
JU1400	g21342
JU1400	g20825
JU1400	g21723
JU1400	g19028
JU1400	g19027
JU1400	g2486
JU1400	g14521
JU1400	g21347
JU1400	g21118
JU1400	g18997
JU1400	g3629
JU1400	g9691
JU1400	g20823
JU1400	g18023
JU1400	g21363
JU1400	g4517
JU1400	g20828
JU1400	g13769
JU1400	g13779
JU1400	g20820
JU1400	g13768
JU1400	g6386
JU1400	g21349
JU1400	g2078
JU1400	g2490
JU1400	g12054
JU1400	g4004
JU1400	g20827
JU1400	g21344
JU1400	g5324
JU1400	g20829
JU1400	g20821
JU1400	g20826
JU1400	g1248
JU1400	g14992
JU1400	g12049
JU1400	g20218
JU1400	g11781
JU1400	g21341
JU1400	g3906
JU1400	g9695
JU1400	g9689
JU1400	g4388
JU1400	g21364
JU1400	g21348
JU1400	g4987
JU1400	g104
JU1400	g12859
JU1400	g12078
JU1400	g20819
JU2526	g10062
JU2526	g13057
JU2526	g952
JU2526	g945
JU2526	g1800
JU2526	g17728
JU2526	g7001
JU2526	g7003
JU2526	g1958
JU2526	g5224
JU2526	g5187
JU2526	g972
JU2526	g20162
JU2526	g4386
JU2526	g943
JU2526	g2910
JU2526	g5194
JU2526	g7726
JU2526	g5192
JU2526	g518
JU2526	g494
JU2526	g19614
JU2526	g145
JU2526	g2469
JU2526	g5190
JU2526	g492
JU2526	g5188
JU2526	g21992
JU2526	g516
JU2526	g5191
JU2526	g519
JU2526	g14071
JU2526	g4055
JU2526	g4054
JU2526	g5189
JU2526	g14827
JU2526	g515
JU2526	g738
JU2526	g4024
JU2526	g10061
JU2526	g944
JU2526	g10613
JU2526	g499
JU2526	g1801
JU2526	g942
JU2526	g950
JU2526	g22261
JU2526	g6315
JU2526	g513
JU2526	g4382
JU2526	g5193
JU2526	g6999
JU2526	g4430
JU2526	g2306
JU2526	g973
JU2526	g4465
JU2526	g517
JU2526	g21066
JU2526	g949
JU2526	g947
JU2526	g22386
JU2526	g498
JU2526	g970
JU2526	g3618
JU2526	g948
JU2526	g7004
JU2526	g20153
JU2526	g19613
JU2526	g20984
JU2526	g520
JU2526	g14082
JU2526	g14072
JU2526	g941
JU2526	g6816
JU2526	g10057
JU2526	g14203
JU2526	g10063
JU2526	g12851
JU2526	g514
JU2526	g1331
JU2526	g13176
JU2526	g901
JU2526	g6975
JU2526	g1925
JU2526	g951
JU3282	g4026
JU3282	g3999
JU3282	g1060
JU3282	g16480
JU3282	g542
JU3282	g1906
JU3282	g8949
JU3282	g1056
JU3282	g12396
JU3282	g15330
JU3282	g521
JU3282	g12394
JU3282	g3650
JU3282	g2067
JU3282	g18915
JU3282	g15329
JU3282	g7993
JU3282	g519
JU3282	g2573
JU3282	g4000
JU3282	g3005
JU3282	g9904
JU3282	g7990
JU3282	g13136
JU3282	g6339
JU3282	g7986
JU3282	g544
JU3282	g182
JU3282	g11978
JU3282	g1010
JU3282	g527
JU3282	g1078
JU3282	g1080
JU3282	g4027
JU3282	g7991
JU3282	g9906
JU3282	g7992
JU3282	g540
JU3282	g7989
JU3282	g1053
JU3282	g541
JU3282	g14709
JU3282	g789
JU3282	g1055
JU3282	g1907
JU3282	g1050
JU3282	g15457
JU3282	g15448
JU3282	g1058
JU3282	g3610
JU3282	g15458
JU3282	g21719
JU3282	g21997
JU3282	g16704
JU3282	g7985
JU3282	g12398
JU3282	g2411
JU3282	g1051
JU3282	g3688
JU3282	g17874
JU3282	g1049
JU3282	g7988
JU3282	g3691
JU3282	g7984
JU3282	g1057
JU3282	g1052
JU3282	g4437
JU3282	g14240
JU3282	g9905
JU3282	g12393
JU3282	g18451
JU3282	g11977
JU3282	g17792
JU3282	g7987
JU3282	g9910
JU3282	g545
JU3282	g2035
JU3282	g525
JU3282	g6
JU3282	g1436
JU3282	g16352
JU3282	g12423
JU3282	g12575
JU3282	g1059
JU3282	g543
JU394	g6439
JU394	g6466
JU394	g21661
JU394	g16487
JU394	g10664
JU394	g10151
JU394	g11518
JU394	g20271
JU394	g10660
JU394	g12792
JU394	g13416
JU394	g10131
JU394	g6820
JU394	g11680
JU394	g1221
JU394	g1182
JU394	g10129
JU394	g18434
JU394	g4890
JU394	g6465
JU394	g9439
JU394	g13546
JU394	g5327
JU394	g21662
JU394	g4331
JU394	g1189
JU394	g10153
JU394	g13415
JU394	g10614
JU394	g10682
JU394	g10684
JU394	g1185
JU394	g6438
JU394	g1183
JU394	g10149
JU394	g1186
JU394	g10657
JU394	g1187
JU394	g10150
JU394	g1188
JU394	g12794
JU394	g1184
JU394	g19676
JU394	g15717
JU394	g10394
JU394	g21660
JU394	g10659
JU394	g226
JU394	g11519
JU394	g10654
JU394	g10662
JU394	g6863
JU394	g13547
JU394	g2599
JU394	g2324
JU394	g10152
JU394	g1190
JU394	g12790
JU394	g12023
JU394	g10655
JU394	g12620
JU394	g6778
JU394	g14657
JU394	g10653
JU394	g1191
JU394	g10661
JU394	g10656
JU394	g9598
JU394	g6029
JU394	g10136
JU394	g12795
JU394	g18425
JU394	g14737
JU394	g9778
JU394	g9438
JU394	g21656
JU394	g10154
JU394	g16697
JU394	g11648
JU394	g10135
JU394	g11042
JU394	g14463
JU394	g13536
JU394	g12766
JU394	g10663
JU440	g3094
JU440	g3066
JU440	g20663
JU440	g1590
JU440	g15742
JU440	g2105
JU440	g738
JU440	g18091
JU440	g13856
JU440	g2126
JU440	g18089
JU440	g2709
JU440	g577
JU440	g5785
JU440	g13855
JU440	g5746
JU440	g2128
JU440	g70
JU440	g3067
JU440	g4208
JU440	g20664
JU440	g19284
JU440	g5753
JU440	g2103
JU440	g1640
JU440	g1572
JU440	g1570
JU440	g5749
JU440	g3095
JU440	g5747
JU440	g2108
JU440	g5750
JU440	g1597
JU440	g5751
JU440	g2106
JU440	g5752
JU440	g5748
JU440	g9173
JU440	g1861
JU440	g20662
JU440	g1595
JU440	g4791
JU440	g737
JU440	g1600
JU440	g13985
JU440	g13976
JU440	g1592
JU440	g2667
JU440	g13986
JU440	g20899
JU440	g6883
JU440	g2104
JU440	g5754
JU440	g18093
JU440	g231
JU440	g1599
JU440	g21239
JU440	g2751
JU440	g17553
JU440	g1601
JU440	g2754
JU440	g5755
JU440	g1598
JU440	g22400
JU440	g3505
JU440	g8701
JU440	g1594
JU440	g2121
JU440	g18088
JU440	g7984
JU440	g11911
JU440	g17473
JU440	g22221
JU440	g18263
JU440	g11912
JU440	g20658
JU440	g2102
JU440	g15515
JU440	g611
JU440	g2122
JU440	g1213
JU440	g14880
JU440	g18117
JU440	g1591
JU440	g1593
MY16	g5266
MY16	g21997
MY16	g15216
MY16	g19749
MY16	g18903
MY16	g539
MY16	g12827
MY16	g5294
MY16	g19753
MY16	g10198
MY16	g20222
MY16	g3344
MY16	g518
MY16	g20224
MY16	g18736
MY16	g516
MY16	g18643
MY16	g6850
MY16	g3345
MY16	g6409
MY16	g21996
MY16	g9422
MY16	g10196
MY16	g541
MY16	g185
MY16	g8014
MY16	g19799
MY16	g10190
MY16	g5267
MY16	g524
MY16	g19731
MY16	g19729
MY16	g10193
MY16	g10192
MY16	g3217
MY16	g22525
MY16	g10191
MY16	g537
MY16	g10194
MY16	g19756
MY16	g538
MY16	g21682
MY16	g784
MY16	g21998
MY16	g19754
MY16	g1281
MY16	g19759
MY16	g19751
MY16	g18902
MY16	g4883
MY16	g3216
MY16	g22526
MY16	g2014
MY16	g10197
MY16	g20220
MY16	g7017
MY16	g19758
MY16	g14666
MY16	g5705
MY16	g15461
MY16	g4925
MY16	g19760
MY16	g19752
MY16	g4845
MY16	g19757
MY16	g20048
MY16	g10228
MY16	g20225
MY16	g18634
MY16	g8015
MY16	g15544
MY16	g10195
MY16	g5295
MY16	g22002
MY16	g14999
MY16	g542
MY16	g522
MY16	g6
MY16	g19374
MY16	g17135
MY16	g3227
MY16	g20196
MY16	g18772
MY16	g19750
MY16	g540
MY2147	g900
MY2147	g872
MY2147	g17949
MY2147	g19114
MY2147	g14783
MY2147	g9156
MY2147	g126
MY2147	g14779
MY2147	g3190
MY2147	g10058
MY2147	g9176
MY2147	g3192
MY2147	g518
MY2147	g292
MY2147	g2341
MY2147	g2303
MY2147	g9178
MY2147	g15194
MY2147	g873
MY2147	g1189
MY2147	g17948
MY2147	g4996
MY2147	g2309
MY2147	g9154
MY2147	g14732
MY2147	g14801
MY2147	g14803
MY2147	g2306
MY2147	g901
MY2147	g8852
MY2147	g2304
MY2147	g9158
MY2147	g2307
MY2147	g14776
MY2147	g9157
MY2147	g10057
MY2147	g2305
MY2147	g17268
MY2147	g8910
MY2147	g17950
MY2147	g14778
MY2147	g12541
MY2147	g21776
MY2147	g127
MY2147	g14773
MY2147	g17373
MY2147	g14781
MY2147	g475
MY2147	g17372
MY2147	g8853
MY2147	g21526
MY2147	g5594
MY2147	g9155
MY2147	g2310
MY2147	g3188
MY2147	g562
MY2147	g13019
MY2147	g14774
MY2147	g559
MY2147	g14542
MY2147	g14772
MY2147	g2311
MY2147	g14780
MY2147	g14775
MY2147	g22155
MY2147	g11120
MY2147	g2308
MY2147	g9171
MY2147	g3193
MY2147	g13269
MY2147	g21896
MY2147	g14462
MY2147	g19746
MY2147	g3016
MY2147	g21897
MY2147	g17954
MY2147	g9153
MY2147	g18904
MY2147	g258
MY2147	g9172
MY2147	g7194
MY2147	g17011
MY2147	g17383
MY2147	g3163
MY2147	g14782
NIC1119	g14923
NIC1119	g14896
NIC1119	g999
NIC1119	g21550
NIC1119	g4573
NIC1119	g553
NIC1119	g1846
NIC1119	g20312
NIC1119	g995
NIC1119	g6332
NIC1119	g11009
NIC1119	g533
NIC1119	g6330
NIC1119	g2008
NIC1119	g4606
NIC1119	g531
NIC1119	g14567
NIC1119	g2512
NIC1119	g14897
NIC1119	g11008
NIC1119	g18473
NIC1119	g2943
NIC1119	g18474
NIC1119	g13593
NIC1119	g4574
NIC1119	g555
NIC1119	g10361
NIC1119	g950
NIC1119	g4567
NIC1119	g1017
NIC1119	g1019
NIC1119	g185
NIC1119	g4570
NIC1119	g14924
NIC1119	g4569
NIC1119	g4568
NIC1119	g551
NIC1119	g4571
NIC1119	g992
NIC1119	g17628
NIC1119	g19910
NIC1119	g795
NIC1119	g994
NIC1119	g1847
NIC1119	g989
NIC1119	g11136
NIC1119	g11127
NIC1119	g997
NIC1119	g11137
NIC1119	g5972
NIC1119	g5694
NIC1119	g554
NIC1119	g14571
NIC1119	g4575
NIC1119	g6334
NIC1119	g14522
NIC1119	g2354
NIC1119	g990
NIC1119	g14489
NIC1119	g12692
NIC1119	g988
NIC1119	g4572
NIC1119	g4576
NIC1119	g996
NIC1119	g991
NIC1119	g7
NIC1119	g15332
NIC1119	g8437
NIC1119	g538
NIC1119	g6329
NIC1119	g18970
NIC1119	g10360
NIC1119	g12612
NIC1119	g6508
NIC1119	g18468
NIC1119	g552
NIC1119	g556
NIC1119	g21324
NIC1119	g1976
NIC1119	g537
NIC1119	g1376
NIC1119	g12037
NIC1119	g18472
NIC1119	g6359
NIC1119	g998
NIC1775	g4172
NIC1775	g12325
NIC1775	g1044
NIC1775	g17160
NIC1775	g538
NIC1775	g7271
NIC1775	g1040
NIC1775	g14654
NIC1775	g16001
NIC1775	g520
NIC1775	g14656
NIC1775	g4543
NIC1775	g2069
NIC1775	g16000
NIC1775	g4143
NIC1775	g1064
NIC1775	g5096
NIC1775	g518
NIC1775	g14467
NIC1775	g2581
NIC1775	g4171
NIC1775	g4502
NIC1775	g3017
NIC1775	g5103
NIC1775	g10351
NIC1775	g5101
NIC1775	g540
NIC1775	g18772
NIC1775	g7774
NIC1775	g994
NIC1775	g1062
NIC1775	g5099
NIC1775	g5097
NIC1775	g5133
NIC1775	g18773
NIC1775	g5100
NIC1775	g535
NIC1775	g1037
NIC1775	g536
NIC1775	g4144
NIC1775	g5098
NIC1775	g15374
NIC1775	g539
NIC1775	g537
NIC1775	g776
NIC1775	g1910
NIC1775	g12326
NIC1775	g1039
NIC1775	g20072
NIC1775	g1911
NIC1775	g1034
NIC1775	g16120
NIC1775	g1042
NIC1775	g4586
NIC1775	g16131
NIC1775	g6514
NIC1775	g6234
NIC1775	g5102
NIC1775	g14652
NIC1775	g2421
NIC1775	g1035
NIC1775	g1070
NIC1775	g20860
NIC1775	g1033
NIC1775	g1041
NIC1775	g1036
NIC1775	g3725
NIC1775	g525
NIC1775	g14657
NIC1775	g18373
NIC1775	g7773
NIC1775	g20941
NIC1775	g12330
NIC1775	g541
NIC1775	g12324
NIC1775	g17384
NIC1775	g524
NIC1775	g6
NIC1775	g1432
NIC1775	g16130
NIC1775	g187
NIC1775	g17031
NIC1775	g14628
NIC1775	g2035
NIC1775	g1043
NIC199	g4144
NIC199	g1045
NIC199	g17220
NIC199	g13841
NIC199	g542
NIC199	g1898
NIC199	g16100
NIC199	g8690
NIC199	g6222
NIC199	g15003
NIC199	g1038
NIC199	g6224
NIC199	g2061
NIC199	g9692
NIC199	g4116
NIC199	g9655
NIC199	g2576
NIC199	g4117
NIC199	g4143
NIC199	g562
NIC199	g4475
NIC199	g561
NIC199	g3011
NIC199	g17219
NIC199	g9662
NIC199	g19148
NIC199	g9660
NIC199	g543
NIC199	g538
NIC199	g1044
NIC199	g187
NIC199	g563
NIC199	g9658
NIC199	g536
NIC199	g1043
NIC199	g9656
NIC199	g4518
NIC199	g1037
NIC199	g6502
NIC199	g559
NIC199	g1042
NIC199	g9659
NIC199	g15004
NIC199	g556
NIC199	g9657
NIC199	g15633
NIC199	g558
NIC199	g801
NIC199	g17221
NIC199	g1036
NIC199	g1899
NIC199	g993
NIC199	g7485
NIC199	g14869
NIC199	g11065
NIC199	g10789
NIC199	g9661
NIC199	g6220
NIC199	g1046
NIC199	g2415
NIC199	g4554
NIC199	g560
NIC199	g6040
NIC199	g1067
NIC199	g7564
NIC199	g1069
NIC199	g7
NIC199	g3709
NIC199	g6225
NIC199	g12989
NIC199	g22472
NIC199	g564
NIC199	g22473
NIC199	g1432
NIC199	g17225
NIC199	g1040
NIC199	g13633
NIC199	g6501
NIC199	g557
NIC199	g14870
NIC199	g13970
NIC199	g14880
NIC199	g6196
NIC199	g2028
NIC199	g1039
NIC259	g8395
NIC259	g8367
NIC259	g6321
NIC259	g15440
NIC259	g11465
NIC259	g11940
NIC259	g10613
NIC259	g11469
NIC259	g2299
NIC259	g17000
NIC259	g11960
NIC259	g8017
NIC259	g10447
NIC259	g164
NIC259	g16999
NIC259	g128
NIC259	g11962
NIC259	g18574
NIC259	g9942
NIC259	g8368
NIC259	g9508
NIC259	g135
NIC259	g12955
NIC259	g133
NIC259	g11938
NIC259	g7497
NIC259	g22450
NIC259	g11515
NIC259	g12314
NIC259	g11447
NIC259	g11445
NIC259	g131
NIC259	g8396
NIC259	g129
NIC259	g2573
NIC259	g11942
NIC259	g132
NIC259	g11472
NIC259	g11941
NIC259	g130
NIC259	g16374
NIC259	g11711
NIC259	g6320
NIC259	g11470
NIC259	g10612
NIC259	g11475
NIC259	g11467
NIC259	g7974
NIC259	g17127
NIC259	g1543
NIC259	g1265
NIC259	g11939
NIC259	g134
NIC259	g2297
NIC259	g10102
NIC259	g11474
NIC259	g8058
NIC259	g4175
NIC259	g11476
NIC259	g8061
NIC259	g11468
NIC259	g11473
NIC259	g12495
NIC259	g8805
NIC259	g15911
NIC259	g11955
NIC259	g2302
NIC259	g18565
NIC259	g7496
NIC259	g4255
NIC259	g17116
NIC259	g6316
NIC259	g2301
NIC259	g11937
NIC259	g6322
NIC259	g15234
NIC259	g2572
NIC259	g10483
NIC259	g11956
NIC259	g11082
NIC259	g17126
NIC259	g18026
NIC259	g2273
NIC259	g2125
NIC259	g11466
NIC2	g6445
NIC2	g6473
NIC2	g19458
NIC2	g141
NIC2	g21006
NIC2	g11128
NIC2	g11951
NIC2	g987
NIC2	g14261
NIC2	g137
NIC2	g4824
NIC2	g11972
NIC2	g4822
NIC2	g6823
NIC2	g1150
NIC2	g4560
NIC2	g4521
NIC2	g11974
NIC2	g17441
NIC2	g1656
NIC2	g6472
NIC2	g5323
NIC2	g19457
NIC2	g8934
NIC2	g4528
NIC2	g11949
NIC2	g13774
NIC2	g12311
NIC2	g7501
NIC2	g91
NIC2	g11966
NIC2	g159
NIC2	g161
NIC2	g4524
NIC2	g13645
NIC2	g6444
NIC2	g4522
NIC2	g11953
NIC2	g4525
NIC2	g134
NIC2	g4526
NIC2	g11952
NIC2	g4527
NIC2	g4523
NIC2	g22147
NIC2	g11706
NIC2	g19459
NIC2	g136
NIC2	g988
NIC2	g131
NIC2	g13764
NIC2	g139
NIC2	g6866
NIC2	g13775
NIC2	g13807
NIC2	g2479
NIC2	g21229
NIC2	g4529
NIC2	g4826
NIC2	g1495
NIC2	g132
NIC2	g6781
NIC2	g12558
NIC2	g130
NIC2	g4530
NIC2	g138
NIC2	g133
NIC2	g6027
NIC2	g16944
NIC2	g11127
NIC2	g4821
NIC2	g17450
NIC2	g7500
NIC2	g12639
NIC2	g4998
NIC2	g19463
NIC2	g11948
NIC2	g1116
NIC2	g11968
NIC2	g17341
NIC2	g516
NIC2	g19120
NIC2	g4850
NIC2	g140
NIC2	g11950
NIC526	g13452
NIC526	g13425
NIC526	g2705
NIC526	g10534
NIC526	g2188
NIC526	g3558
NIC526	g6733
NIC526	g2701
NIC526	g20928
NIC526	g8158
NIC526	g2166
NIC526	g20926
NIC526	g13072
NIC526	g3723
NIC526	g5039
NIC526	g2164
NIC526	g4229
NIC526	g13426
NIC526	g8157
NIC526	g1643
NIC526	g4666
NIC526	g11573
NIC526	g10027
NIC526	g5008
NIC526	g2190
NIC526	g8288
NIC526	g15758
NIC526	g2655
NIC526	g5002
NIC526	g2172
NIC526	g2723
NIC526	g2725
NIC526	g5005
NIC526	g13453
NIC526	g5004
NIC526	g11575
NIC526	g16
NIC526	g5003
NIC526	g2185
NIC526	g5006
NIC526	g2698
NIC526	g1832
NIC526	g2186
NIC526	g16041
NIC526	g2187
NIC526	g2436
NIC526	g2700
NIC526	g3559
NIC526	g2695
NIC526	g8278
NIC526	g2703
NIC526	g13031
NIC526	g8289
NIC526	g15
