strain	gene
JU2001	g8007
JU2001	g2381
JU2001	g3387
JU2001	g3835
JU2001	g6913
JU2001	g16751
JU2001	g5935
JU2001	g8579
JU2001	g11641
JU2001	g8218
JU2001	g2120
JU2001	g7623
JU2001	g19465
JU2001	g5933
JU2001	g6257
JU2001	g16453
JU2001	g2032
JU2001	g2048
JU2001	g17165
JU2001	g9009
JU2001	g622
JU2001	g7344
JU2001	g6095
JU2001	g6261
JU2001	g13903
JU2001	g22276
JU2001	g5898
JU2001	g2147
JU2001	g5850
JU2001	g12849
JU2001	g2116
JU2001	g15240
JU2001	g10481
JU2001	g2028
JU2001	g8219
JU2001	g19417
JU2001	g7866
JU2001	g7619
JU2001	g12255
JU2001	g6084
JU2001	g2063
JU2001	g21888
JU2001	g4945
JU2001	g7822
JU2001	g7421
JU2001	g6073
JU2001	g14401
JU2001	g6002
JU2001	g7349
JU2001	g930
JU2001	g35
JU2001	g13140
JU2001	g22255
JU2001	g5919
JU2001	g346
JU2001	g2061
JU2001	g5217
JU2001	g7629
JU2001	g11636
JU2001	g18870
JU2001	g8145
JU2001	g11535
JU2001	g16983
JU2001	g6069
JU2001	g10363
JU2001	g4776
JU2001	g13616
JU2001	g1817
JU2001	g7610
JU2001	g2993
JU2001	g2054
JU2001	g18516
JU2001	g7418
JU2001	g7594
JU2001	g1670
JU2001	g8003
JU2001	g2083
JU2001	g7627
JU2001	g1803
JU2001	g5913
JU2001	g7820
JU2001	g5923
JU2001	g7628
JU2001	g7625
JU2001	g22441
JU2001	g1667
JU2001	g1980
JU2001	g892
JU2001	g3565
JU2001	g6096
JU2001	g16191
JU2001	g8215
JU2001	g11298
JU2001	g5904
JU2001	g5907
JU2001	g29
JU2001	g2296
JU2001	g3094
JU2001	g5943
JU2001	g7607
JU2001	g6000
JU2001	g5932
JU2001	g21964
JU2001	g2472
JU2001	g2786
JU2001	g8070
JU2001	g5155
JU2001	g15733
JU2001	g1841
JU2001	g2772
JU2001	g7999
JU2001	g17399
JU2001	g4869
JU2001	g8278
JU2001	g2042
JU2001	g7603
JU2001	g17684
JU2001	g6768
JU2001	g1701
JU2001	g2987
JU2001	g2416
JU2001	g21243
JU2001	g3275
JU2001	g3088
JU2001	g1633
JU2001	g1634
JU2001	g3291
JU2001	g22150
JU2001	g9578
JU2001	g19329
JU2001	g2131
JU2001	g2714
JU2001	g5851
JU2001	g7598
JU2001	g22007
JU2001	g2075
JU2001	g13645
JU2001	g7464
JU2001	g7906
JU2001	g7592
JU2001	g18406
JU2001	g17934
JU2001	g4996
JU2001	g2969
JU2001	g19842
JU2001	g1969
JU2001	g2031
JU2001	g3446
JU2001	g2056
JU2001	g20479
JU2001	g15677
JU2001	g9196
JU2001	g22280
JU2001	g11294
JU2001	g2988
JU2001	g2060
JU2001	g8489
JU2001	g7872
JU2001	g1868
JU2001	g21956
JU2001	g2205
JU2001	g2030
JU2001	g5707
JU2001	g8057
JU2001	g22730
JU2001	g9158
JU2001	g2096
JU2001	g2713
JU2001	g22163
JU2001	g7597
JU2001	g3637
JU2001	g22247
JU2001	g3642
JU2001	g5916
JU2001	g1386
JU2001	g6072
JU2001	g3538
JU2001	g22462
JU2001	g6070
JU2001	g5912
JU2001	g18066
JU2001	g4331
JU2001	g2145
JU2001	g10649
JU2001	g1839
JU2001	g17939
JU2001	g11632
JU2001	g7416
JU2001	g8002
JU2001	g1680
JU2001	g18090
JU2001	g2043
JU2001	g22170
JU2001	g7346
JU2001	g3342
JU2001	g10060
JU2001	g7630
JU2001	g7986
JU2001	g15913
JU2001	g18199
JU2001	g22157
JU2001	g3032
JU2001	g3576
JU2001	g7606
JU2001	g22248
JU2001	g1671
JU2001	g22261
JU2001	g3913
JU2001	g6086
JU2001	g22420
JU2001	g2774
JU2001	g22246
JU2001	g1975
JU2001	g1638
JU2001	g8660
JU2001	g18240
JU2001	g22279
JU2001	g6091
JU2001	g7417
JU2001	g5486
JU2001	g19739
JU2001	g5918
JU2001	g3588
JU2001	g2153
JU2001	g7608
JU2001	g22047
JU2001	g22245
JU2001	g5902
JU2001	g1657
JU2001	g1845
JU2001	g2193
JU2001	g2410
JU2001	g2380
JU2001	g10036
JU2001	g7601
JU2001	g7600
JU2001	g2053
JU2001	g9136
JU2001	g8406
JU2001	g22277
JU2001	g6074
JU2001	g15708
JU2001	g1873
JU2001	g6258
JU2001	g5903
JU2001	g5844
JU2001	g12812
JU2001	g22160
JU2001	g22564
JU2001	g22269
JU2001	g185
JU2001	g449
JU2001	g5901
JU2001	g18817
JU2001	g7602
JU2001	g5183
JU2001	g6075
JU2001	g9194
JU2001	g811
JU2001	g2013
JU2001	g22270
JU2001	g12702
JU2001	g7615
JU2001	g7963
JU2001	g1844
JU2001	g5942
JU2001	g2555
JU2001	g4130
JU2001	g15357
JU2001	g1973
JU2001	g21802
JU2001	g6642
JU2001	g6260
JU2001	g19376
JU2001	g15384
JU2001	g2024
JU2001	g9345
JU2001	g12869
JU2001	g22263
JU2001	g2992
JU2001	g17763
JU2001	g10035
JU2001	g8407
JU2001	g22431
JU2001	g22442
JU2001	g11640
JU2001	g22264
JU2001	g20412
JU2001	g5909
JU2001	g2065
JU2001	g2070
JU2001	g2408
JU2001	g8056
JU2001	g7032
JU2001	g15630
JU2001	g3665
JU2001	g8050
JU2001	g4952
JU2001	g19445
JU2001	g2879
JU2001	g22396
JU2001	g17940
JU2001	g11508
JU2001	g6259
JU2001	g8058
JU2001	g4767
JU2001	g1681
JU2001	g3274
JU2001	g22266
JU2001	g1669
JU2001	g5917
JU2001	g7636
JU2001	g17505
JU2001	g6561
JU2001	g7876
JU2001	g1970
JU2001	g1814
JU2001	g2080
JU2001	g2413
JU2001	g17941
JU2001	g7241
JU2001	g2407
JU2001	g2773
JU2001	g17924
JU2001	g6085
JU2001	g3030
JU2001	g1668
JU2001	g6088
JU2001	g8055
JU2001	g6082
JU2001	g7638
JU2001	g15734
JU2001	g3800
JU2001	g8076
JU2001	g2062
JU2001	g9375
JU2001	g19726
JU2001	g1656
JU2001	g6094
JU2001	g22243
JU2001	g15873
JU2001	g5921
JU2001	g19385
JU2001	g17408
JU2001	g3559
JU2001	g3539
JU2001	g2231
JU2001	g21349
JU2001	g22226
JU2001	g22258
JU2001	g7869
JU2001	g18249
JU2001	g1816
JU2001	g19691
JU2001	g2047
JU2001	g6947
JU2001	g1864
JU2001	g2585
JU2001	g22091
JU2001	g8479
JU2001	g1982
JU2001	g3578
JU2001	g2406
JU2001	g2027
JU2001	g7624
JU2001	g22432
JU2001	g3536
JU2001	g5939
JU2001	g2292
JU2001	g2717
JU2001	g2850
JU2001	g2101
JU2001	g2082
JU2001	g8648
JU2001	g22278
JU2001	g1818
JU2001	g7967
JU2001	g8042
JU2001	g22219
JU2001	g19725
JU2001	g7865
JU2001	g19418
JU2001	g19466
JU2001	g9191
JU2001	g5940
JU2001	g2115
JU2001	g3738
JU2001	g5218
JU2001	g5915
JU2001	g4820
JU2001	g2291
JU2001	g22009
JU2001	g2100
JU2001	g2190
JU2001	g7995
JU2001	g7508
JU2001	g22623
JU2001	g9579
JU2001	g2055
JU2001	g2052
JU2001	g4330
JU2001	g2023
JU2001	g21963
JU2001	g7631
JU2001	g18251
JU2001	g5846
JU2001	g21993
JU2001	g5507
JU2001	g7776
JU2001	g12693
JU2001	g5845
JU2001	g7419
JU2001	g8689
JU2001	g1874
JU2001	g17886
JU2001	g17383
JU2001	g1842
JU2001	g16942
JU2001	g2046
JU2001	g1849
JU2001	g6081
JU2001	g2017
JU2001	g16829
JU2001	g5848
JU2001	g2664
JU2001	g2079
JU2001	g7870
JU2001	g22249
JU2001	g2066
JU2001	g5849
JU2001	g6324
JU2001	g18352
JU2001	g4734
JU2001	g2018
JU2001	g7965
JU2001	g2091
JU2001	g1632
JU2001	g9612
JU2001	g22430
JU2001	g5897
JU2001	g7856
JU2001	g17981
JU2001	g20008
JU2001	g5288
JU2001	g3359
JU2001	g22433
JU2001	g7622
JU2001	g16427
JU2001	g15653
JU2001	g2194
JU2001	g1879
JU2001	g4953
JU2001	g5900
JU2001	g7289
JU2001	g1630
JU2001	g2136
JU2001	g6089
JU2001	g2081
JU2001	g3758
JU2001	g22419
JU2001	g13333
JU2001	g2662
JU2001	g5930
JU2001	g5922
JU2001	g6003
JU2001	g2765
JU2001	g5843
JU2001	g22262
JU2001	g7966
JU2001	g3561
JU2001	g15788
JU2001	g2144
JU2001	g6256
JU2001	g21453
JU2001	g5234
JU2001	g3344
JU2001	g7881
JU2001	g15795
JU2001	g2658
JU2001	g8043
JU2001	g7632
JU2001	g22268
JU2001	g5842
JU2001	g11906
JU2001	g2625
JU2001	g22092
JU2001	g5178
JU2001	g22429
JU2001	g22001
JU2001	g16845
JU2001	g3162
JU2001	g8016
JU2001	g3798
JU2001	g7835
JU2001	g7604
JU2001	g5924
JU2001	g15720
JU2001	g22265
JU2001	g8051
JU2001	g22175
JU2001	g17933
JU2001	g19384
JU2001	g19467
JU2001	g2014
JU2001	g9346
JU2001	g1815
JU2001	g7867
JU2001	g22046
JU2001	g22274
JU2001	g22267
JU2001	g2132
JU2001	g20724
JU2001	g6083
JU2001	g4102
JU2001	g8220
JU2001	g3033
JU2001	g7511
JU2001	g6093
JU2001	g19327
JU2001	g17135
JU2001	g8084
JU2001	g15635
JU2001	g5506
JU2001	g18186
JU2001	g7907
DL238	g11312
DL238	g1448
DL238	g1130
DL238	g20416
DL238	g14067
DL238	g14066
DL238	g21235
DL238	g19209
DL238	g1350
DL238	g22193
DL238	g20303
DL238	g4393
DL238	g20512
DL238	g20302
DL238	g18782
DL238	g18769
DL238	g19369
DL238	g1550
DL238	g18215
DL238	g21234
DL238	g22568
DL238	g14291
DL238	g14290
DL238	g1353
DL238	g14427
DL238	g3014
DL238	g14382
DL238	g6167
DL238	g9649
DL238	g569
DL238	g16814
DL238	g19367
DL238	g22600
DL238	g1410
DL238	g16904
DL238	g15486
DL238	g1161
DL238	g20707
DL238	g21211
DL238	g1368
DL238	g343
DL238	g16812
DL238	g4046
DL238	g21147
DL238	g6146
DL238	g20240
DL238	g20373
DL238	g15081
DL238	g22573
DL238	g20296
DL238	g21240
DL238	g20642
DL238	g16892
DL238	g21223
DL238	g11912
DL238	g16889
DL238	g20418
DL238	g19361
DL238	g1133
DL238	g20406
DL238	g18657
DL238	g11477
DL238	g20267
DL238	g21232
DL238	g20546
DL238	g20189
DL238	g20677
DL238	g7942
DL238	g17712
DL238	g20405
DL238	g21212
DL238	g1408
DL238	g22569
DL238	g1613
DL238	g779
DL238	g20031
DL238	g19366
DL238	g8261
DL238	g19097
DL238	g15918
DL238	g18206
DL238	g6985
DL238	g16720
DL238	g22570
DL238	g11527
DL238	g21113
DL238	g20409
DL238	g8317
DL238	g19376
DL238	g22183
DL238	g1132
DL238	g11321
DL238	g12700
DL238	g21220
DL238	g22574
DL238	g21230
DL238	g14402
DL238	g20292
DL238	g12437
DL238	g14975
DL238	g6675
DL238	g1540
DL238	g14973
DL238	g1548
DL238	g20503
DL238	g4646
DL238	g1137
DL238	g728
DL238	g2036
DL238	g22184
DL238	g21129
DL238	g16207
DL238	g19026
DL238	g1166
DL238	g20212
DL238	g20080
DL238	g1611
DL238	g537
DL238	g21132
DL238	g20353
DL238	g1175
DL238	g14966
DL238	g18151
DL238	g20404
DL238	g21239
DL238	g1619
DL238	g1030
DL238	g14426
DL238	g20381
DL238	g21133
DL238	g9395
DL238	g13778
DL238	g19211
DL238	g1404
DL238	g1159
DL238	g14577
DL238	g1649
DL238	g14125
DL238	g20710
DL238	g15744
DL238	g1522
DL238	g20526
DL238	g1635
DL238	g1645
DL238	g1655
DL238	g22427
DL238	g18214
DL238	g10575
DL238	g19791
DL238	g21146
DL238	g1395
DL238	g20270
DL238	g1158
DL238	g19708
DL238	g20320
DL238	g19362
DL238	g20961
DL238	g3611
DL238	g3264
DL238	g19220
DL238	g2257
DL238	g20304
DL238	g887
DL238	g21110
DL238	g20079
DL238	g20417
DL238	g18764
DL238	g16903
DL238	g20319
DL238	g20271
DL238	g12052
DL238	g15865
DL238	g1407
DL238	g7825
DL238	g14620
DL238	g22264
DL238	g20268
DL238	g1153
DL238	g11165
DL238	g17191
DL238	g9022
DL238	g14403
DL238	g14404
DL238	g1604
DL238	g21128
DL238	g999
DL238	g22650
DL238	g19364
DL238	g17071
DL238	g1980
DL238	g17783
DL238	g17785
DL238	g21115
DL238	g19446
DL238	g18209
DL238	g10220
DL238	g4953
DL238	g18110
DL238	g20388
DL238	g22572
DL238	g21229
DL238	g20185
DL238	g1147
DL238	g14967
DL238	g20674
DL238	g18744
DL238	g17078
DL238	g2444
DL238	g21231
DL238	g1131
DL238	g9604
DL238	g1374
DL238	g1354
DL238	g20264
DL238	g957
DL238	g19200
DL238	g2524
DL238	g14399
DL238	g16882
DL238	g1144
DL238	g11884
DL238	g20509
DL238	g20412
DL238	g22205
DL238	g17411
DL238	g21216
DL238	g4622
DL238	g17069
DL238	g20349
DL238	g22207
DL238	g18761
DL238	g17767
DL238	g20367
DL238	g16880
DL238	g12837
DL238	g14974
DL238	g14978
DL238	g13673
DL238	g1162
DL238	g20714
DL238	g14673
DL238	g8303
DL238	g21145
DL238	g22382
DL238	g16891
DL238	g22267
DL238	g19506
DL238	g21241
DL238	g1029
DL238	g22378
DL238	g1136
DL238	g20337
DL238	g19093
DL238	g6196
DL238	g21122
DL238	g20531
DL238	g18763
DL238	g6169
DL238	g22511
DL238	g21236
DL238	g3785
DL238	g17107
DL238	g18814
DL238	g18987
DL238	g20254
DL238	g20516
DL238	g20363
DL238	g19085
DL238	g12908
DL238	g1352
DL238	g14692
DL238	g723
DL238	g1553
DL238	g19095
DL238	g8378
DL238	g21140
DL238	g19715
DL238	g14316
DL238	g20513
DL238	g2562
DL238	g759
DL238	g17067
DL238	g21136
DL238	g9682
DL238	g1160
DL238	g1135
DL238	g15780
DL238	g19625
DL238	g956
DL238	g20527
DL238	g20235
DL238	g19177
DL238	g892
DL238	g21228
DL238	g16474
DL238	g1308
DL238	g20361
DL238	g22323
DL238	g5245
DL238	g18205
DL238	g14618
DL238	g17118
DL238	g20663
DL238	g14321
DL238	g20364
DL238	g889
DL238	g21135
DL238	g16879
DL238	g14929
DL238	g1143
DL238	g19371
DL238	g20672
DL238	g19716
DL238	g19359
DL238	g14046
DL238	g6461
DL238	g16893
DL238	g9547
DL238	g21130
DL238	g18986
DL238	g19373
DL238	g20407
DL238	g21118
DL238	g19098
DL238	g16899
DL238	g4321
DL238	g18862
DL238	g21495
DL238	g19707
DL238	g14871
DL238	g21237
DL238	g14370
DL238	g20413
DL238	g20365
DL238	g21114
DL238	g18827
DL238	g20243
DL238	g16815
DL238	g20713
DL238	g14680
DL238	g19374
DL238	g20403
DL238	g20321
DL238	g20317
DL238	g22601
DL238	g1139
DL238	g20408
DL238	g1138
DL238	g17478
DL238	g1659
DL238	g16883
DL238	g19145
DL238	g1612
DL238	g20075
DL238	g8290
DL238	g17795
DL238	g20318
DL238	g11313
DL238	g1823
DL238	g20675
DL238	g1140
DL238	g19478
DL238	g22644
DL238	g21400
DL238	g1603
DL238	g14930
DL238	g1170
DL238	g20687
DL238	g19920
DL238	g1152
DL238	g1618
DL238	g10574
DL238	g18818
DL238	g1621
DL238	g16240
DL238	g21233
DL238	g17124
DL238	g17276
DL238	g15476
DL238	g9723
DL238	g20214
DL238	g7969
DL238	g20197
DL238	g9770
DL238	g20384
DL238	g22319
DL238	g20336
DL238	g570
DL238	g10273
DL238	g18506
DL238	g9679
DL238	g19210
DL238	g19199
DL238	g18213
DL238	g14691
DL238	g21134
DL238	g1171
DL238	g18984
DL238	g8497
DL238	g17758
DL238	g14932
DL238	g8316
DL238	g20511
DL238	g8215
DL238	g18781
DL238	g18564
DL238	g16896
DL238	g21148
DL238	g19244
DL238	g21138
DL238	g20350
DL238	g21543
DL238	g19886
DL238	g1167
DL238	g14384
DL238	g14429
DL238	g3692
DL238	g20662
DL238	g18807
DL238	g20362
DL238	g4500
DL238	g18391
DL238	g17663
DL238	g15397
DL238	g21111
DL238	g1169
DL238	g18679
DL238	g20305
DL238	g16074
DL238	g20528
DL238	g22206
DL238	g20358
DL238	g21116
DL238	g14425
DL238	g13153
DL238	g21221
DL238	g14931
DL238	g20287
DL238	g20288
DL238	g22268
DL238	g1177
DL238	g14159
DL238	g20182
DL238	g16902
DL238	g8456
DL238	g16884
DL238	g20310
DL238	g1411
DL238	g14515
DL238	g18505
DL238	g20236
DL238	g20249
DL238	g20529
DL238	g1444
DL238	g18497
DL238	g21141
DL238	g22575
DL238	g21209
DL238	g5076
DL238	g17092
DL238	g19372
DL238	g17388
DL238	g20242
DL238	g16890
DL238	g9311
DL238	g21109
DL238	g1616
DL238	g17084
DL238	g21151
DL238	g20385
DL238	g19077
DL238	g4114
DL238	g17072
DL238	g22144
DL238	g20266
DL238	g17409
DL238	g4394
DL238	g3623
DL238	g5081
DL238	g20286
DL238	g19033
DL238	g21508
DL238	g18808
DL238	g9678
DL238	g20366
DL238	g21507
DL238	g9683
DL238	g20309
DL238	g22322
DL238	g1523
DL238	g21222
DL238	g1554
DL238	g21123
DL238	g14218
DL238	g19445
DL238	g17117
DL238	g17075
DL238	g1557
DL238	g3794
DL238	g21218
DL238	g21227
DL238	g17138
DL238	g14878
DL238	g11371
DL238	g21150
DL238	g16473
DL238	g22383
DL238	g1620
DL238	g20676
DL238	g21238
DL238	g18678
DL238	g1601
DL238	g4339
DL238	g1172
DL238	g17880
DL238	g20368
DL238	g11898
DL238	g8781
DL238	g9648
DL238	g3583
DL238	g20253
DL238	g17410
DL238	g19877
DL238	g16895
DL238	g20508
DL238	g19357
DL238	g14877
DL238	g9507
DL238	g16888
DL238	g1614
DL238	g14736
DL238	g1409
DL238	g20269
DL238	g19370
DL238	g18495
DL238	g21131
DL238	g17152
DL238	g16897
DL238	g15162
DL238	g20284
DL238	g3663
DL238	g4047
DL238	g20688
DL238	g22567
DL238	g1141
DL238	g20415
DL238	g953
DL238	g20316
DL238	g14606
DL238	g19208
DL238	g14365
DL238	g1157
DL238	g17070
DL238	g8238
DL238	g3988
DL238	g1627
DL238	g20181
DL238	g1538
DL238	g21225
DL238	g832
DL238	g3867
DL238	g1524
DL238	g20078
DL238	g18548
DL238	g1129
DL238	g15601
DL238	g14202
DL238	g724
DL238	g19221
DL238	g5887
DL238	g20389
DL238	g14993
DL238	g22214
DL238	g1412
DL238	g20330
DL238	g20354
DL238	g19358
DL238	g8372
DL238	g20342
DL238	g726
DL238	g12071
DL238	g13884
DL238	g21219
DL238	g1406
DL238	g1558
DL238	g1416
DL238	g1639
DL238	g19428
DL238	g19483
DL238	g21121
DL238	g20352
DL238	g18563
DL238	g20326
DL238	g20673
DL238	g1565
DL238	g19105
DL238	g10818
DL238	g20172
DL238	g20331
DL238	g20375
DL238	g19663
DL238	g20502
DL238	g19212
DL238	g1145
DL238	g20387
DL238	g2085
DL238	g9412
DL238	g14802
DL238	g1566
DL238	g18815
DL238	g14161
DL238	g15106
DL238	g18336
DL238	g20155
DL238	g1446
DL238	g20524
DL238	g12013
DL238	g18819
DL238	g21139
DL238	g20301
DL238	g21127
DL238	g9715
DL238	g8236
DL238	g21210
DL238	g6186
DL238	g18084
DL238	g20306
DL238	g14968
DL238	g18760
DL238	g9714
DL238	g22357
DL238	g17064
DL238	g21119
DL238	g16238
DL238	g1168
DL238	g14928
DL238	g954
DL238	g1551
DL238	g18806
DL238	g1421
DL238	g12070
DL238	g21224
DL238	g16267
DL238	g16901
DL238	g9772
DL238	g20991
DL238	g19356
DL238	g8220
DL238	g4338
DL238	g20332
DL238	g21226
JU310	g7969
JU310	g10423
JU310	g4452
JU310	g4665
JU310	g17837
JU310	g22342
JU310	g8770
JU310	g16903
JU310	g22765
JU310	g21786
JU310	g20861
JU310	g18429
JU310	g22347
JU310	g3474
JU310	g16980
JU310	g9022
JU310	g9325
JU310	g9013
JU310	g5021
JU310	g22462
JU310	g10460
JU310	g14259
JU310	g4116
JU310	g18053
JU310	g9391
JU310	g22332
JU310	g22456
JU310	g22348
JU310	g22433
JU310	g21622
JU310	g16369
JU310	g10461
JU310	g20106
JU310	g4557
JU310	g8282
JU310	g17214
JU310	g10255
JU310	g9334
JU310	g21760
JU310	g10427
JU310	g4548
JU310	g18363
JU310	g4566
JU310	g14000
JU310	g10252
JU310	g22412
JU310	g10709
JU310	g21574
JU310	g4119
JU310	g4472
JU310	g4251
JU310	g4547
JU310	g22463
JU310	g8918
JU310	g4117
JU310	g10990
JU310	g4661
JU310	g22339
JU310	g19876
JU310	g10838
JU310	g18441
JU310	g10710
JU310	g10257
JU310	g17087
JU310	g10922
JU310	g16914
JU310	g17566
JU310	g10713
JU310	g19664
JU310	g22177
JU310	g4510
JU310	g15404
JU310	g19419
JU310	g4820
JU310	g7441
JU310	g14605
JU310	g10462
JU310	g8994
JU310	g16696
JU310	g11019
JU310	g1257
JU310	g22465
JU310	g22330
JU310	g22764
JU310	g22352
JU310	g15083
JU310	g8778
JU310	g10440
JU310	g3736
JU310	g18683
JU310	g1324
JU310	g10425
JU310	g17721
JU310	g9332
JU310	g7169
JU310	g10848
JU310	g4421
JU310	g9031
JU310	g5441
JU310	g4232
JU310	g18629
JU310	g14
JU310	g4565
JU310	g10829
JU310	g7753
JU310	g18722
JU310	g21591
JU310	g10430
JU310	g150
JU310	g17517
JU310	g3415
JU310	g16890
JU310	g15942
JU310	g4530
JU310	g10920
JU310	g17731
JU310	g9271
JU310	g5085
JU310	g18717
JU310	g4546
JU310	g3818
JU310	g4493
JU310	g8833
JU310	g9351
JU310	g3873
JU310	g18485
JU310	g4662
JU310	g22472
JU310	g4150
JU310	g11193
JU310	g5522
JU310	g10458
JU310	g18323
JU310	g17894
JU310	g15577
JU310	g11109
JU310	g4657
JU310	g22321
JU310	g10943
JU310	g22410
JU310	g11557
JU310	g5022
JU310	g2924
JU310	g10457
JU310	g526
JU310	g10439
JU310	g21660
JU310	g22098
JU310	g3193
JU310	g10177
JU310	g21428
JU310	g4549
JU310	g22837
JU310	g22415
JU310	g5031
JU310	g15458
JU310	g10831
JU310	g1727
JU310	g9761
JU310	g10453
JU310	g12484
JU310	g21439
JU310	g4526
JU310	g14187
JU310	g18262
JU310	g22475
JU310	g21449
JU310	g7470
JU310	g8768
JU310	g10913
JU310	g22198
JU310	g20520
JU310	g10464
JU310	g22427
JU310	g5027
JU310	g8259
JU310	g5030
JU310	g22364
JU310	g9336
JU310	g13419
JU310	g10459
JU310	g9234
JU310	g5125
JU310	g18719
JU310	g21580
JU310	g21453
JU310	g9643
JU310	g22358
JU310	g22341
JU310	g8834
JU310	g8257
JU310	g10841
JU310	g10444
JU310	g1244
JU310	g22429
JU310	g13068
JU310	g13069
JU310	g22424
JU310	g20862
JU310	g3005
JU310	g10424
JU310	g10845
JU310	g9017
JU310	g4490
JU310	g4666
JU310	g10712
JU310	g4491
JU310	g14300
JU310	g14302
JU310	g22363
JU310	g16913
JU310	g16912
JU310	g4824
JU310	g4423
JU310	g4861
JU310	g21427
JU310	g786
JU310	g21588
JU310	g22192
JU310	g4226
JU310	g18622
JU310	g10438
JU310	g16625
JU310	g14260
JU310	g22322
JU310	g4059
JU310	g22241
JU310	g2434
JU310	g4411
JU310	g3746
JU310	g18142
JU310	g3760
JU310	g5467
JU310	g19157
JU310	g10434
JU310	g22455
JU310	g18723
JU310	g11118
JU310	g4115
JU310	g6200
JU310	g4455
JU310	g18628
JU310	g21511
JU310	g4527
JU310	g18422
JU310	g21441
JU310	g18079
JU310	g13877
JU310	g3817
JU310	g20580
JU310	g10337
JU310	g10429
JU310	g10677
JU310	g14308
JU310	g8230
JU310	g19906
JU310	g18681
JU310	g8623
JU310	g241
JU310	g4474
JU310	g6964
JU310	g1298
JU310	g19736
JU310	g10426
JU310	g9054
JU310	g11468
JU310	g8674
JU310	g22333
JU310	g4860
JU310	g10473
JU310	g22446
JU310	g4819
JU310	g4862
JU310	g4314
JU310	g2886
JU310	g17568
JU310	g19686
JU310	g4479
JU310	g10428
JU310	g15544
JU310	g18154
JU310	g20833
JU310	g18074
JU310	g10338
JU310	g22436
JU310	g22346
JU310	g21450
JU310	g4529
JU310	g4475
JU310	g16934
JU310	g22351
JU310	g4555
JU310	g21452
JU310	g10182
JU310	g8944
JU310	g14852
JU310	g10606
JU310	g11117
JU310	g4457
JU310	g9929
JU310	g9053
JU310	g18725
JU310	g4494
JU310	g22428
JU310	g10179
JU310	g10808
JU310	g16251
JU310	g10465
JU310	g4522
JU310	g10667
JU310	g1063
JU310	g22469
JU310	g4810
JU310	g22328
JU310	g18680
JU310	g4414
JU310	g10437
JU310	g4418
JU310	g17817
JU310	g10711
JU310	g10655
JU310	g21437
JU310	g16891
JU310	g10936
JU310	g3758
JU310	g22490
JU310	g4512
JU310	g22445
JU310	g21590
JU310	g11637
JU310	g21432
JU310	g21219
JU310	g19877
JU310	g4554
JU310	g22344
JU310	g21562
JU310	g4326
JU310	g4121
JU310	g4151
JU310	g10432
JU310	g5757
JU310	g10431
JU310	g4857
JU310	g21583
JU310	g21448
JU310	g10921
JU310	g4370
JU310	g1269
JU310	g4456
JU310	g22444
JU310	g17730
JU310	g3631
JU310	g13368
JU310	g10433
JU310	g20552
JU310	g9059
JU310	g21447
JU310	g19735
JU310	g10656
JU310	g16753
JU310	g10938
JU310	g9345
JU310	g4834
JU310	g9346
JU310	g14445
JU310	g4686
JU310	g4374
JU310	g10449
JU310	g10927
JU310	g22443
JU310	g4429
JU310	g18177
JU310	g10930
JU310	g3978
JU310	g15056
JU310	g21014
JU310	g1613
JU310	g14253
JU310	g14100
JU310	g16379
JU310	g21586
JU310	g11108
JU310	g13926
JU310	g10745
JU310	g1586
JU310	g4460
JU310	g4551
JU310	g20138
JU310	g21584
JU310	g21603
JU310	g11211
JU310	g10251
JU310	g18727
JU310	g10867
JU310	g22420
JU310	g13973
JU310	g16902
JU310	g4658
JU310	g5023
JU310	g22418
JU310	g21773
JU310	g18440
JU310	g7032
JU310	g3737
JU310	g22464
JU310	g22471
JU310	g5476
JU310	g22453
JU310	g9340
JU310	g4123
JU310	g1346
JU310	g4419
JU310	g21579
JU310	g18055
JU310	g22425
JU310	g9231
JU310	g4483
JU310	g4562
JU310	g10463
JU310	g10258
JU310	g10844
JU310	g18366
JU310	g10747
JU310	g22438
JU310	g14411
JU310	g4809
JU310	g10250
JU310	g4822
JU310	g22345
JU310	g10856
JU310	g5571
JU310	g4511
JU310	g16459
JU310	g10254
JU310	g4118
JU310	g9052
JU310	g16867
JU310	g10253
JU310	g4124
JU310	g3759
JU310	g22349
JU310	g6721
JU310	g21438
JU310	g22452
JU310	g4823
JU310	g21435
JU310	g4509
JU310	g18718
JU310	g9112
JU310	g1243
JU310	g4821
JU310	g17928
JU310	g22340
JU310	g13935
JU310	g11116
JU310	g4561
JU310	g19143
JU310	g21429
JU310	g22419
JU310	g1103
JU310	g11212
JU310	g22432
JU310	g5151
JU310	g11625
JU310	g4290
JU310	g6095
JU310	g4492
JU310	g9068
JU310	g22417
JU310	g4422
JU310	g19105
JU310	g14292
JU310	g21868
JU310	g22360
JU310	g22303
JU310	g22361
JU310	g18682
JU310	g22439
JU310	g10925
JU310	g18156
JU310	g3947
JU310	g11458
JU310	g22442
JU310	g4125
JU310	g8835
JU310	g22423
JU310	g11115
JU310	g4230
JU310	g4498
JU310	g9320
JU310	g3814
JU310	g3692
JU310	g4724
JU310	g21514
JU310	g10912
JU310	g21239
JU310	g4552
JU310	g22422
JU310	g9278
JU310	g10708
JU310	g10807
JU310	g18364
JU310	g11063
JU310	g19144
JU310	g19732
JU310	g4553
JU310	g22473
JU310	g17987
JU310	g20519
JU310	g22441
JU310	g14361
